COUNTRY ISO2 CODE,SWIFT CODE,CODE TYPE,NAME,ADDRESS,TOWN NAME,COUNTRY NAME,TIME ZONE
PL,DEUTPL21XXX,BIC11,DEUTSCHE BANK POLSKA S.A,"ALEJA ARMII LUDOWEJ 26  WARSZAWA, MAZOWIECKIE, 00-609",WARSZAWA,POLAND,Europe/Warsaw
PL,RATIPLP1XXX,BIC11,INC RATING SP. Z O.O.,"KRASINSKIEGO 16  POZNAN, WIELKOPOLSKIE, 60-830",POZNAN,POLAND,Europe/Warsaw
BG,AAAPBGS1XXX,BIC11,ALARIC CAPITAL,"EXARCH YOSIF 7  SOFIA, SOFIA, 1301",SOFIA,BULGARIA,Europe/Sofia
BG,FNEXBGS1XXX,BIC11,GRAND CAPITAL LTD,"ALEXANDER STAMBOLIJSKI BLVD 235  SOFIA, SOFIA, 1303",SOFIA,BULGARIA,Europe/Sofia
PL,CONPPLPWXXX,BIC11,CONOTOXIA SP. Z O.O.,"WROCLAWSKA 17B  ZIELONA GORA, WIELKOPOLSKIE, 65-427",ZIELONA GORA,POLAND,Europe/Warsaw
BG,TESTBGS1XXX,BIC11,TREND ASSET MANAGEMENT,"AKSAKOV 28  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
MT,TGAFMTM1001,BIC11,TGA FUNDS SICAV PLC,"  MRIEHEL, BIRKIRKARA",MRIEHEL,MALTA,Europe/Malta
MT,TGAFMTM1002,BIC11,TGA FUNDS SICAV PLC,"  MRIEHEL, BIRKIRKARA",MRIEHEL,MALTA,Europe/Malta
MT,TGAFMTM1003,BIC11,TGA FUNDS SICAV PLC,"  MRIEHEL, BIRKIRKARA",MRIEHEL,MALTA,Europe/Malta
CL,BCECCLB1XXX,BIC11,BANCO CENTRAL DE CHILE,  ,SANTIAGO,CHILE,Pacific/Easter
LV,NIXGLV21XXX,BIC11,NIXGROUP,"MASKAVAS 240-3  RIGA, RIGA, LV-1063",RIGA,LATVIA,Europe/Riga
CL,PCBCCLRMXXX,BIC11,"CHINA CONSTRUCTION BANK,  AGENCIA EN CHILE",  ,SANTIAGO,CHILE,Pacific/Easter
MT,MFCBMTMSXXX,BIC11,MERKANTI BANK LIMITED,"  ST. JULIAN'S, STJ 3140",ST. JULIAN'S,MALTA,Europe/Malta
CL,PCBCCLRMCLR,BIC11,"CHINA CONSTRUCTION BANK,  AGENCIA EN CHILE",  ,SANTIAGO,CHILE,Pacific/Easter
MT,PESIMTM1XXX,BIC11,PERSYSTEMCY SICAV PLC,"FLOOR 1 SQAQ IL-FAWWARA SLIEMA, SLIEMA, SLM 1670",SLIEMA,MALTA,Europe/Malta
MT,RECVMTM1XXX,BIC11,REDHEDGE SICAV PLC,"SUITE 2, FLOOR 3 1 BREWERY STREET MRIEHEL, BIRKIRKARA , BKR 3000",MRIEHEL,MALTA,Europe/Malta
MT,AUSVMTM1XXX,BIC11,AURORA SICAV PLC,"VALLETTA BUILDINGS SOUTH STREET VALLETTA, VALLETTA, VLT 1103",VALLETTA,MALTA,Europe/Malta
MT,RECVMTM1001,BIC11,REDHEDGE SICAV PLC,"SUITE 2, FLOOR 3 1 BREWERY STREET MRIEHEL, BIRKIRKARA , BKR 3000",MRIEHEL,MALTA,Europe/Malta
PL,SPBOPLPWXXX,BIC11,BANK SPOLDZIELCZY W BRODNICY,"KAMIONKA 27  - BRODNICA KUJAWSKO-POMORSKIE, 87-300 ",BRODNICA,POLAND,Europe/Warsaw
CL,BCECCLC1XXX,BIC11,BANCO CENTRAL DE CHILE,  ,SANTIAGO,CHILE,Pacific/Easter
LV,OPAYLV21XXX,BIC11,"XOPAY, SIA","REPUBLIKAS LAUKUMS 3 - 107  RIGA, RIGA, LV-1010",RIGA,LATVIA,Europe/Riga
PL,ASFHPLPKXXX,BIC11,AMER SPORTS GLOBAL BUSINESS SERVICES SP. Z O.O.,"ZABLOCIE 43B  KRAKOW, MALOPOLSKIE, 30-701",KRAKOW,POLAND,Europe/Warsaw
MT,SBMTMTMTXXX,BIC11,SPARKASSE BANK MALTA PLC,"TOWNSQUARE 101 TRIQ IX XATT TA QUI SI SANA SLIEMA, SLIEMA, SLM 3112",SLIEMA,MALTA,Europe/Malta
MT,HFSIMTM1XXX,BIC11,HEKA FUNDS SICAV PLC,"FLOOR 3 BREWERY STREET MRIEHEL, BIRKIRKARA , BKR 3000",MRIEHEL,MALTA,Europe/Malta
MT,MZNSMTM1XXX,BIC11,M.Z. INVESTMENT SERVICES LIMITED,"MZ HOUSE 55 ST RITA STREET RABAT, RABAT, RBT 1523",RABAT,MALTA,Europe/Malta
PL,NESBPLPWFMB,BIC11,NEST BANK S.A.,"SOLEC 38  WARSZAWA, MAZOWIECKIE, 00-394",WARSZAWA,POLAND,Europe/Warsaw
PL,NESBPLPWXXX,BIC11,NEST BANK S.A.,"UL. WOLOSKA 24  WARSZAWA, MAZOWIECKIE, 02-675",WARSZAWA,POLAND,Europe/Warsaw
PL,NBPLPLPWSEA,BIC11,NARODOWY BANK POLSKI,"SWIETOKRZYSKA 11-21  WARSZAWA, MAZOWIECKIE, 00-919",WARSZAWA,POLAND,Europe/Warsaw
PL,NBPLPLPWSEB,BIC11,NARODOWY BANK POLSKI,"SWIETOKRZYSKA 11-21  WARSZAWA, MAZOWIECKIE, 00-919",WARSZAWA,POLAND,Europe/Warsaw
LV,MOXSLV21XXX,BIC11,MONEY EXPRESS SIA,"LACPLESA STREET 88  RIGA, RIGA, LV-1003",RIGA,LATVIA,Europe/Riga
LV,PAYELV21XXX,BIC11,PAYSERA LT,"ZEMGALU IELA 23A - 19  RIGA, RIGA, LV-1006",RIGA,LATVIA,Europe/Riga
MT,WCORMTMQXXX,BIC11,WEBCOR INVESTMENTS LTD,"FJVA BUSINESS CENTRE B2 INDUSTRY STREET, ZONE 5, CENTRAL BUSINESS QORMI, QORMI, CBD 5030",QORMI,MALTA,Europe/Malta
PL,PCBCPLPWXXX,BIC11,CHINA CONSTRUCTION BANK(EUROPE)WARSAW BRANCH,"WARSAW FINANCIAL CENTER UL.EMILII PLATER 53, FLOOR 15 WARSZAWA, MAZOWIECKIE, 00-113",WARSZAWA,POLAND,Europe/Warsaw
BG,DEEABGS1XXX,BIC11,SMART FUND ASSET MANAGEMENT,"TSAR OSVOBODITEL BLVD 8 FLOOR 4 SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
PL,BPKOPLPWSEC,BIC11,PKO BANK POLSKI S.A.,"  WARSZAWA, MAZOWIECKIE",WARSZAWA,POLAND,Europe/Warsaw
PL,ENGAPLP1XXX,BIC11,ENGLAND.PL SP. Z O.O.,"UL. MARSZALKA JOZEFA PILSUDSKIEG 45  - KOSZALIN, ZACHODNIOPOMORSKIE 75-502",KOSZALIN,POLAND,Europe/Warsaw
MT,EUFVMTM1XXX,BIC11,EUROCHANGE FINANCIAL SERVICES LTD,"175 RUE D'ARGENS  GZIRA, GZIRA, GZR 1362",GZIRA,MALTA,Europe/Malta
PL,NBPLPLPWCRD,BIC11,NARODOWY BANK POLSKI,"SWIETOKRZYSKA 11-21  WARSZAWA, MAZOWIECKIE, 00-919",WARSZAWA,POLAND,Europe/Warsaw
BG,PATCBGSFXXX,BIC11,PAYNETICS AD,"JAMES BOURCHIER 76A HILL TOWER 1 SOFIA, SOFIA, 1407",SOFIA,BULGARIA,Europe/Sofia
AL,STANALTSXXX,BIC11,BANK OF ALBANIA,"SHESHI SKENDERBEJ 1  TIRANA, TIRANA, 1001",TIRANA,ALBANIA,Europe/Tirane
PL,GASIPLP1XXX,BIC11,GALPERIN SOLUTION LIMITED LIABILITY COMPANY,"ROZANA 2/51  WARSZAWA, MAZOWIECKIE, 02-548",WARSZAWA,POLAND,Europe/Warsaw
LV,SIAFLV21XXX,BIC11,SIA PAYBANCO,"BALASTA DAMBIS 70-6  RIGA, RIGA, LV-1048",RIGA,LATVIA,Europe/Riga
PL,IPAGPLPLXXX,BIC11,"IPAGOO LLP, SPOLKA PARTNERSKA ODDZIAL","HENRYKA SIENKIEWICZA 82/84, FLOOR 3  LODZ, LODZKIE, 90-318",LODZ,POLAND,Europe/Warsaw
MT,EMONMTM2XXX,BIC11,EMONEY PLC,"TRIQ IX XATT TA' XBIEX  MSIDA, MSIDA, MSD 1516",MSIDA,MALTA,Europe/Malta
LV,LACBLV2XAMS,BIC11,BANK OF LATVIA,"K. VALDEMARA STREET 2A  RIGA, RIGA, LV-1050",RIGA,LATVIA,Europe/Riga
PL,PTFIPLPWXXX,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,BREXPLPWMDM,BIC11,MBANK S.A. (FORMERLY BRE BANK S.A.),"WSPOLNA 47/49  WARSZAWA, MAZOWIECKIE, 00-684",WARSZAWA,POLAND,Europe/Warsaw
UY,CBCUUYMMGPA,BIC11,BANCO CENTRAL DEL URUGUAY,"FLORIDA PAYSANDU MONTEVIDEO, MONTEVIDEO, 11000",MONTEVIDEO,URUGUAY,America/Montevideo
MT,CCUHMTMTXXX,BIC11,MONEYBASE,"FLOOR GF, EWROPA BUSINESS CENTRE TRIQ DUN KARM BIRKIRKARA, BIRKIRKARA, BKR 9034",BIRKIRKARA,MALTA,Europe/Malta
PL,PTFIPLPWAAP,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWADG,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWAMS,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWARA,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWARE,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWARJ,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWARW,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWARZ,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWASZ,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWDUS,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWECH,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWEWZ,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFAP,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFBL,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFDL,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFGD,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFGM,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFGS,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFIB,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFMS,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFOD,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFSK,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFSW,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWMDG,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWSUR,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
BG,TRIVBGS1XXX,BIC11,TRANSCARD FINANCIAL SERVICES,"CHERNI VRAH BLVD 43  SOFIA, SOFIA, 1407",SOFIA,BULGARIA,Europe/Sofia
PL,PTFIPLPWE20,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWE30,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWE40,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWE50,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWE60,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFOW,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFSD,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFSO,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWSIG,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
MT,MTCCMTMTXXX,BIC11,MTACC LIMITED,"ST JULIANS BUSINESS CENTRE 2 ELIA ZAMMIT STREET - ST. JULIAN'S, ST JULIAN'S, STJ 3155",ST. JULIAN'S,MALTA,Europe/Malta
CL,BKCHCLRMXXX,BIC11,"BANK OF CHINA, AGENCIA EN CHILE","AVENIDA ANDRES BELLO 2457, FLOOR 16 COSTANERA CENTER TORRE DOS SANTIAGO, PROVINCIA DE SANTIAGO",SANTIAGO,CHILE,Pacific/Easter
PL,EBPAPLP1XXX,BIC11,EBURY PARTNERS UK LIMITED,"UL KROLEWSKA 18  WARSZAWA, MAZOWIECKIE, 00-103",WARSZAWA,POLAND,Europe/Warsaw
MC,BEHMMCMCXXX,BIC11,BESINS HEALTHCARE MONACO SAM,"LOT 777 , FLOOR RDC, LES TERRASSES DU PORT 2 AVENUE DES LIGURES MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
PL,PTFIPLPWBUR,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWDIA,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWRUB,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWSZA,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWSZM,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
CL,BCHICLRMCUS,BIC11,BANCO DE CHILE,  ,SANTIAGO,CHILE,Pacific/Easter
BG,ESPYBGS1XXX,BIC11,EASYPAY AD,"IVAN VAZOV STR 16  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
MT,PHPYMTM1XXX,BIC11,PHOENIX PAYMENTS LTD,"SOUTH STREET  VALLETTA, VALLETTA, VLT 1103",VALLETTA,MALTA,Europe/Malta
BG,TRUDBG21XXX,BIC11,TRANSACT EUROPE EAD,"KARNIGRADSKA 19  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
PL,IGTRPLP1XXX,BIC11,IGORIA TRADE S.A.,"PULAWSKA 111A-109, FLOOR 5  WARSZAWA, MAZOWIECKIE, 02-707",WARSZAWA,POLAND,Europe/Warsaw
LV,AIZKLV22CLN,BIC11,"ABLV BANK, AS IN LIQUIDATION","ELIZABETES STREET 23  RIGA, RIGA, LV-1010",RIGA,LATVIA,Europe/Riga
MT,IESCMTM1XXX,BIC11,4 SQ INTERNATIONAL SCC LTD,"OFFICE NO. 9 152 NAXXAR ROAD SAN GWANN, SAINT JOHN, SGN 9030",SAN GWANN,MALTA,Europe/Malta
MT,PAPYMTMTXXX,BIC11,PAPAYA LTD,"31 SLIEMA ROAD  GZIRA, GZIRA, GZR 1637",GZIRA,MALTA,Europe/Malta
CL,ENLCCLRMXXX,BIC11,ENEL CHILE S.A.,"AVENIDA SANTA ROSA 76, FLOOR 15 EDIFICIO ENEL - SANTIAGO, PROVINCIA DE SANTIAGO, 8330099",SANTIAGO,CHILE,Pacific/Easter
PL,PTFIPLPWAKG,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWAKT,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWALF,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWALS,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWDEL,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWGAM,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWNED,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWOGL,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWOKP,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWPAK,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWPAS,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWPOB,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWPPI,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
MC,UBPGMCMXT2S,BIC11,"UNION BANCAIRE PRIVEE, UBP SA","LA BELLE EPOQUE 17 AVENUE D'OSTENDE MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
LV,LLBBLV2X111,BIC11,SIGNET BANK AS,"ANTONIJAS 3  RIGA, RIGA, LV-1010",RIGA,LATVIA,Europe/Riga
MT,MSFVMTM1XXX,BIC11,CEEVO FINANCIAL SERVICES (MALTA) LIMITED,"SUITE 2 , FLOOR 2, SKYWAY OFFICES BLOCK B 178 MARINA STREET PIETA, PIETA, PTA 9042",PIETA,MALTA,Europe/Malta
MT,PAUUMTM1XXX,BIC11,FINXP LIMITED,"SUITE 3, FLOOR 2, SKYWAY OFFICES BLOCK A 177 MARINA STREET PIETA, PIETA, PTA 9072",PIETA,MALTA,Europe/Malta
LV,SIMZLV21XXX,BIC11,SIA MONETIZATOR,"BLAUMANA STR. 5A-10  RIGA, RIGA, LV-1011",RIGA,LATVIA,Europe/Riga
PL,BREXPLPWWA5,BIC11,MBANK S.A. (FORMERLY BRE BANK S.A.),"PROSTA 68  WARSZAWA, MAZOWIECKIE, 00-838",WARSZAWA,POLAND,Europe/Warsaw
BG,EUFCBGS1XXX,BIC11,EURO-FINANCE LTD,"PATRIARCH EVTIMII BLVD 84  SOFIA, SOFIA, 1463",SOFIA,BULGARIA,Europe/Sofia
MT,TRPEMTM1XXX,BIC11,TRUEVO PAYMENTS LTD,"FLOOR 1, MWH BUILDING ORATORY STREET NAXXAR, NAXXAR, NXR 2504",NAXXAR,MALTA,Europe/Malta
MT,CFTEMTM1XXX,BIC11,OPENPAYD FINANCIAL SERVICES MALTA LTD,"FLOOR 3 137 SPINOLA ROAD - ST JULIAN'S, ST. JULIAN'S, STJ 3155 ",ST. JULIAN'S,MALTA,Europe/Malta
MT,DOAEMTM1XXX,BIC11,DOLFIN ASSET SERVICES LIMITED,"FLOOR 5 89 ST. JOHN'S STREET VALLETTA, VALLETTA, VLT 1165",VALLETTA,MALTA,Europe/Malta
CL,CHASCLRMAMM,BIC11,"JPMORGAN CHASE BANK, N.A., SANTIAGO BRANCH","AV. APOQUINDO 2827, FLOOR 13 LAS CONDES - SANTIAGO, PROVINCIA DE SANTIAGO, 7590956",SANTIAGO,CHILE,Pacific/Easter
CL,CHASCLRMCDB,BIC11,"JPMORGAN CHASE BANK, N.A., SANTIAGO BRANCH","AV. APOQUINDO 2827, FLOOR 13 LAS CONDES - SANTIAGO, PROVINCIA DE SANTIAGO, 7590956",SANTIAGO,CHILE,Pacific/Easter
CL,CHASCLRMICM,BIC11,"JPMORGAN CHASE BANK, N.A., SANTIAGO BRANCH","AV. APOQUINDO 2827, FLOOR 13 LAS CONDES - SANTIAGO, PROVINCIA DE SANTIAGO, 7590956",SANTIAGO,CHILE,Pacific/Easter
PL,PTFIPLPWFSF,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFSS,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
CL,GSCLCLR1XXX,BIC11,GOLDMAN SACHS CHILE LIMITADA,"AVENIDA APOQUINDO 472, 3 PATIO FOSTER BUILDING, LAS CONDES SANTIAGO, PROVINCIA DE SANTIAGO",SANTIAGO,CHILE,Pacific/Easter
PL,GSIWPLP1XXX,BIC11,GOLDMAN SACHS INTERNATIONAL WARSAW BRANCH,"WARSAW SPIRE PLAC EUROPEJSKI 1 WARSZAWA, MAZOWIECKIE, 00-844",WARSZAWA,POLAND,Europe/Warsaw
